-78.038,82.296,17.063,39.085,35.202,93.019,55.608,1106
88.921,83.325,-45.781,156.34,26.367,-284.02,43.956,1494.7
-2.9895,84.351,-46.914,-156.34,-140.61,54.405,-53.178,1417.4
-58.303,85.374,-24.047,78.169,145.37,-204.92,-77.735,1233.4
20.014,86.393,0.13592,-117.25,147.27,110.9,71.408,885.92
21.893,87.409,-57.012,39.085,30.341,231.79,-3.0488,1260.7
-103.09,88.421,-41.679,-78.169,-89.652,-295.68,63.174,997.13
-52.194,89.43,-61.892,78.169,-77.719,120.39,18.032,1155.1
-27.998,90.435,52.856,117.25,101.72,-18.62,68.613,1138.7
-18.709,91.437,2.0485,-117.25,-23.414,-224.44,53.792,1254
-139.65,92.435,-58.355,39.085,-8.7258,284.94,20.765,1389.1
24.121,93.429,-7.0106,-78.169,31.943,98.209,57.328,1216.5
49.314,94.42,65.059,78.169,11.891,165.92,36.214,1284
-76.386,95.407,68.95,117.25,92.199,-219.71,-50.216,1172.2
23.185,96.39,35.587,-78.169,9.598,-198.35,67.095,1099.8
-21.02,97.37,-2.1897,78.169,163.97,-166.28,-19.649,1217.6
-45.283,98.345,66.517,78.169,-146.97,-163.46,-97.669,1293.7
18.347,99.317,-30.55,78.169,-58.799,174.51,-78.067,1463.7
121.16,100.29,-10.872,39.085,-148.62,169.17,21.154,1232.2
-29.107,101.25,26.467,-39.085,-56.639,191.02,-52.642,1248.5
-10.397,102.21,50.284,117.25,-38.907,291.74,-80.664,1428.4
-100.8,103.16,38.112,0,-127.03,-271.25,-39.635,1274.9
55.111,104.12,12.872,78.169,-31.846,-19.246,-35.171,1203.4
-97.336,105.06,-10.532,-78.169,-129.62,203.06,-85.599,1401.3
88.586,106.01,-57.104,-78.169,-98.259,42.427,-9.1634,1259.6
21.521,106.95,-37.642,117.25,-8.6282,223.53,23.617,1206.5
-76.334,107.88,10.161,78.169,-54.271,33.77,-5.9561,1173.2
-11.929,108.81,60.649,-156.34,-74.908,224.61,-53.519,1110.7
-97.643,109.74,42.493,78.169,49.504,-292.99,-20.968,1197.5
-39.146,110.66,14.063,-156.34,-200.52,56.625,-26.446,1086.5
-61.931,111.58,69.178,78.169,105.03,97.237,5.5578,1281
59.086,112.49,-66.699,39.085,52.211,-49.792,15.501,1194.5
179.93,113.4,-34.739,0,14.973,-269.36,1.4385,1468.2
-64.867,114.31,18.794,117.25,-63.823,-25.542,-25.405,1253
41.939,115.21,-58.334,117.25,-44.395,68.838,14.91,1248.6
188,116.1,10.05,78.169,65.207,-26.465,22.072,1481.6
-26.413,116.99,5.2679,39.085,38.306,-173.8,-36.379,1140.1
-44.596,117.88,59.471,-0,2.8256,-62.131,78.29,1152.9
103.66,118.76,-59.28,39.085,40.412,-208.12,17.135,1176.3
31.267,119.64,1.2196,0,-93.098,291.16,9.3712,1144.1
-79.607,120.51,47.705,-39.085,50.534,-211.83,39.86,1185.1
-2.2394,121.38,-36.189,-39.085,-74.609,177.24,-84.771,1225.6
63.848,122.24,47.639,39.085,158.52,-45.761,76.22,987.56
-8.743,123.1,49.621,78.169,83.119,-114.68,24.43,1308.9
-102.59,123.95,-63.366,-156.34,-56.936,-275.05,-58.918,1323.6
97.872,124.8,-39.597,117.25,-134.57,44.308,-97.225,1295.7
43.821,125.64,-44.499,-117.25,13.107,225.97,-12.832,1201.8
-80.705,126.48,15.671,78.169,-49.198,181.46,-35.722,1135.5
144.64,127.31,35.255,156.34,129.67,89.959,50.788,992.85
59.724,128.14,-37.357,-78.169,112.78,-187.68,67.1,1053.4
12.95,128.96,-30.301,-78.169,-175.21,274,-13.784,1220.5
-73.48,129.78,9.9267,-78.169,18.924,-212.03,40.282,1288.7
25.981,130.6,-30.897,-156.34,-180.99,-71.126,-9.438,1114
60.425,131.4,1.5992,-78.169,29.897,116.85,-41.325,1142
-184.02,132.21,-28.614,-117.25,38.932,250.34,-36.89,899.52
30.665,133,-45.828,-39.085,26.818,-108.25,37.239,1313.8
-2.9299,133.79,-29.869,-39.085,-92.161,274.62,-46.469,1029.8
-204.45,134.58,-61.64,78.169,-171.06,283.11,29.672,934.2
-1.0765,135.36,56.058,-0,-161.26,-216.78,-84.098,1424.3
14.07,136.14,-14.713,78.169,-11.094,81.43,-63.042,1391.7
-81.347,136.91,-30.142,-78.169,-61.059,-189.02,-96.556,938.42
81.992,137.68,42.926,-39.085,25.051,188.48,68.344,1201.4
25.66,138.44,-43.292,39.085,67.972,204.48,100.75,1567.5
-22.938,139.19,39.536,78.169,92.343,-46.201,25.114,1297
71.249,139.94,22.722,117.25,-10.928,169.84,84.385,1271.3
-24.247,140.68,28.348,39.085,132.91,14.274,-9.7648,1039.7
-209.1,141.42,55.896,-0,71.427,-277.15,-85.676,1085.1
-5.22,142.15,23.221,117.25,171.59,-40.562,-22.538,1334.6
-46.889,142.88,46.158,78.169,-100.04,-94.516,10.522,1264.8
17.83,143.6,-50.504,-78.169,-35.172,-0.34277,10.703,1340.4
-109.18,144.32,67.446,39.085,132.72,-70.506,-61.615,1221.6
-40.64,145.02,35.36,-78.169,-60.713,216.75,-46.975,1208.3
56.654,145.73,30.78,156.34,58.368,-80.569,-38.542,1130.5
-2.9131,146.43,47.413,-0,12.51,4.2696,-39.592,1174.6
-16.237,147.12,-63.295,-0,-80.893,-171.71,1.4481,1114.2
-20.355,147.81,-55.651,-117.25,-63.938,97.574,-39.555,1116.5
126.21,148.49,13.562,39.085,131.13,-56.936,20.55,841.85
91.176,149.16,18.867,117.25,-14.337,291.49,93.141,1468.1
-60.432,149.83,35.566,117.25,6.1864,-178.36,17.987,1205.1
-27.324,150.49,-21.516,-78.169,-30.376,192.78,-0.58983,1279.5
-53.714,151.15,-25.149,156.34,1.7476,-173.73,-36.629,1216.2
-75.316,151.8,-18.923,-78.169,-75.713,31.885,-14.422,1058.5
13.196,152.45,-28.681,117.25,-62.591,-294.8,43.033,1389.7
-88.547,153.09,-15.727,117.25,-62.69,80.892,-35.404,1081
-10.96,153.72,19.472,39.085,-7.7313,112.98,-11.766,1225
-27.232,154.35,18.676,117.25,39.332,-39.15,-3.7855,1206.9
86.507,154.97,14.05,-156.34,103.02,158.9,69.715,1231.2
0.35762,155.58,26.625,-117.25,47.001,-247.64,25.623,1136.4
158.14,156.19,51.41,0,21.035,182.81,29.363,1195.3
43.36,156.79,-55.373,117.25,-7.342,130.17,-1.6193,1195.9
38.199,157.39,-47.867,39.085,127.05,-162.35,-26.885,1096.6
29.294,157.98,54.639,-39.085,-128.09,271.62,-16.684,1427.3
133.13,158.56,-56.586,39.085,51.3,-112.51,85.811,969.97
28.336,159.14,-27.689,-156.34,-110.13,-251.4,-19.055,1301.6
63.727,159.71,-1.4941,-156.34,116.39,232.82,16.912,1198.6
-81.708,160.28,-46.953,-39.085,-190.3,232.12,-12.541,909.79
51.136,160.84,-53.622,0,84.963,-171.25,-3.6871,1332.9
-52.551,161.39,28.094,156.34,76.181,-226.95,36.228,1458.1
-19.183,161.94,-67.357,-39.085,-25.216,275.11,-17.328,1257.6
185.37,162.48,-8.7694,-117.25,68.933,-220.4,77.608,1380.2
-27.03,163.01,-64.18,-78.169,14.255,38.789,-13.149,1274.9
-22.183,163.54,54.136,39.085,96.874,-189.19,109.83,1626.9
-6.2761,164.06,14.281,78.169,-69.681,146.03,-33.977,1164
46.894,164.57,-48.035,117.25,147.9,-29.808,-53.51,968.5
-78.766,165.08,-67.83,-78.169,-146.47,-183.33,-117.18,1131.4
3.8111,165.58,-15.565,78.169,-37.921,-31.717,-41.009,1189.6
37.437,166.07,-7.711,-78.169,-191.02,-204.66,-31.486,983.27
-116.35,166.56,33.911,-0,-40.602,101.24,-32.365,1415.3
-101.34,167.04,-24.467,39.085,39.625,271.3,-48.83,1073
127.4,167.52,24.714,-0,-135.83,150.63,-148.68,1684.5
-74.19,167.98,-4.774,0,-30.087,-239.38,-44.909,1044.8
58.542,168.44,47.197,156.34,25.361,-14.608,19.649,1212.8
21.358,168.9,18.672,117.25,154.06,-299.27,-22.571,1181.9
96.966,169.35,-22.765,117.25,63.616,112.89,9.1014,1361
23.579,169.79,-20.681,0,-8.7211,88.466,20.05,1209.1
-53.924,170.22,-46.71,-39.085,39.341,-158.14,20.864,1175.9
95.354,170.65,3.1991,39.085,68.417,125.57,-57.906,1419.7
-18.595,171.07,7.354,78.169,71.909,-79.655,49.826,1396.9
-17.506,171.49,-17.81,156.34,-22.488,101.41,41.668,1331.7
39.822,171.89,37.57,117.25,20.947,-253.9,2.8007,1215.7
55.454,172.29,43.364,117.25,65.795,277.8,-37.32,1186.9
51.781,172.69,61.335,39.085,-32.365,-149.85,60.035,1163.7
-11.066,173.08,-23.48,78.169,-31.067,99.383,-42.632,1141.2
23.453,173.46,-9.6928,-117.25,11.241,109.09,-22.028,1343.2
27.246,173.83,-19.096,-156.34,-37.298,88.687,-1.9052,1302.4
119.07,174.2,-34.439,78.169,-15.417,104.79,85.251,1054.8
-95.017,174.56,25.102,0,-80.009,286.05,-52.533,1010.9
12.428,174.91,-55.3,-117.25,21.623,200.07,43.668,1417
71.074,175.26,-8.6726,39.085,60.837,-84.47,-0.16406,1340.5
29.823,175.59,35.671,-39.085,48.099,-294.3,-5.4741,1165.5
121.62,175.93,-48.012,-156.34,-24.329,-211.06,8.5387,1114
101,176.25,-60.626,-156.34,-165.66,209.78,-61.136,1436.7
71.39,176.57,14.058,0,-49.946,-240.64,14.11,1402.2
-88.88,176.88,25.101,78.169,20.007,269.57,5.7835,1181.5
-10.69,177.19,-8.0625,117.25,-53.319,292.27,0.67218,1288.8
-103.63,177.48,26.083,-117.25,-160.32,-218.15,-98.068,1132.3
105.18,177.77,-45.729,78.169,-7.7202,-166.21,30.763,1238.6
-64.568,178.06,9.8713,-78.169,-123.06,-188.65,-44.341,1215.7
41.122,178.33,60.611,-117.25,-2.0826,-127.34,31.303,1196.2
-117.77,178.6,0.70779,-78.169,-52.981,-230.26,-9.5742,1406.1
39.317,178.86,0.80291,39.085,145.45,-178.27,14.661,995.43
26.492,179.12,27.172,-78.169,-9.781,-240.21,-60.217,1325.6
-102.28,179.37,-32.007,-39.085,-46.154,268.14,23.08,1237
77.172,179.61,46.086,0,-49.55,-39.595,-57.538,1460.5
27.392,179.84,35.666,78.169,109.97,3.2001,26.325,1189.8
-78.267,180.07,19.44,156.34,-6.4726,-53.421,-22.853,1203.6
-26.394,180.29,-12.799,-156.34,13.129,35.078,-32.1,1267
38.811,180.5,18.983,0,-83.338,-150.75,-52.073,1016.9
-110.43,180.71,14.207,0,109.05,-72.67,4.5229,1321.8
-17.798,180.9,57.609,-39.085,-1.2679,87.044,22.538,1171.6
92.108,181.1,-8.7805,117.25,-5.059,-114.4,10.278,1378.9
-54.627,181.28,-57.846,0,19.376,123.68,26.034,1252.4
73.918,181.46,-52.551,-117.25,133.04,-204.66,-18.525,1215.9
-23.358,181.63,-0.23526,-0,120.18,-87.4,98.314,1372.4
13.925,181.79,49.068,117.25,92.626,288.32,30.283,1375.2
-45.821,181.94,-67.916,-156.34,32.148,31.568,14.6,1289.1
-24.251,182.09,59.345,117.25,18.346,271.57,36.4,1340.5
-37.283,182.23,-45.868,-117.25,-79.288,66.525,35.45,1255.4
-59.097,182.37,30.75,-156.34,4.7665,161.42,12.875,1259.9
115.89,182.49,-59.477,-39.085,57.64,144.28,-9.2641,1099.4
-135.73,182.61,-40.657,-78.169,-125.83,-294.43,-27.26,1650.4
58.413,182.73,-46.892,-117.25,-90.02,121.57,-60.058,1211.6
34.337,182.83,-67.346,117.25,126.62,230.45,-72.366,1266.3
-6.5319,182.93,56.786,-156.34,90.233,-217.29,64.584,1227.5
-35.131,183.02,-14.646,0,-81.785,-192.15,-20.843,1242.3
-163.67,183.1,30.237,-78.169,-4.0938,28.935,-33.691,1223
-109.95,183.18,23.808,39.085,-62.656,143.36,47.305,1414.9
-16.041,183.25,67.876,-39.085,177.37,248.63,12.716,1322
-36.086,183.31,5.2058,156.34,43.566,44.652,-49.966,1153.9
70.825,183.36,-36.32,-78.169,93.073,-48.445,-8.6744,1429.2
-42.637,183.41,57.285,39.085,-155.91,32.175,4.1701,1467.2
13.245,183.45,-62.629,0,7.8531,-226.34,-13.332,1273.6
55.165,183.48,33.484,-156.34,13.333,289.38,8.8542,1275.4
-15.391,183.51,-14.683,-39.085,-29.636,-44.074,-45.715,1124.7
42.338,183.53,4.1179,39.085,91.9,142.4,44.614,1430.6
50.527,183.54,55.471,0,71.232,-270.41,-54.897,1260.4
209.23,183.54,-36.485,-39.085,144.64,70.395,41.212,1449
64.439,183.54,9.4288,78.169,61.615,-104.68,-5.8324,1287.6
51.041,183.53,12.282,-39.085,-164.53,238.47,-93.443,1139.7
10.204,183.51,5.4489,-117.25,66.983,-172.66,61.636,1204.2
-143.86,183.48,-27.646,117.25,-207.78,-160.21,-63.799,1271.7
-96.486,183.45,44.161,-39.085,-88.095,139.92,60.503,983.12
-199.21,183.41,-21.17,117.25,-159.42,-44.438,-71.054,1272.1
-104.17,183.36,-3.3582,117.25,-180.15,161.63,-7.2471,1124.6
-35.094,183.31,23.441,-156.34,-126.11,25.241,-73.396,1649.3
18.044,183.25,-59.473,78.169,107.73,137.6,42.836,1414.6
28.115,183.18,3.4899,78.169,105.67,269.87,61.729,1172.9
-133.76,183.1,-0.3328,39.085,-132.75,-278.55,-66.298,1812.2
-116.13,183.02,7.5239,156.34,-140.26,230.27,6.1021,1584.8
-47.845,182.93,-7.4123,78.169,-60.288,-126.73,31.908,1328.4
-293.87,182.83,67.09,117.25,-116.68,-119.87,-103.48,1388.8
-7.4724,182.73,-2.659,-39.085,-75.392,-283.7,-3.3721,1162.1
-78.747,182.61,24.122,117.25,-73.73,-36.083,-10.278,1031.8
46.263,182.49,29.759,39.085,-7.6686,-40.743,-31.379,1194.4
-69.093,182.37,-26.226,39.085,34.45,180.74,-76.054,1333.1
74.331,182.23,9.6578,-78.169,-64.789,95.487,14.768,1329.7
-84.258,182.09,-54.495,117.25,-106.18,-229.18,-40.72,997.62
-124.53,181.94,-9.6768,78.169,-12.714,235.55,-1.3199,1416.3
92.968,181.79,38.593,117.25,71.976,-191.4,-6.8947,1402.9
-12.514,181.63,-14.49,156.34,-3.6585,-36.467,-44.066,1120.3
141.53,181.46,59.175,-78.169,69.821,145.93,-65.886,1292.1
142.7,181.28,21.283,156.34,49.262,-69.798,44.314,1137
142.66,181.1,-17.989,-117.25,116.28,63.776,30.835,999.5
82.733,180.9,27.687,-117.25,135.32,-133.13,54.295,1213.2
-93.493,180.71,6.6305,-0,-174.66,31.453,-73.026,1322.4
-34.03,180.5,-15.586,156.34,55.11,-165.31,-34.854,1211.7
-33.929,180.29,24.92,-78.169,-28.337,258.95,-17.749,1337.4
79.17,180.07,9.2468,117.25,-2.5934,-108.07,29.181,1352.4
139.56,179.84,-1.0444,39.085,92.457,253.98,28.544,1140
71.467,179.61,-35.569,117.25,-85.08,-288.31,-66.457,1394.5
113.08,179.37,-11.195,39.085,13.252,-162.34,-42.311,1071.8
23.536,179.12,-65.87,-117.25,64.656,-130.96,-11.505,1273.1
-44.821,178.86,-38.511,-78.169,-33.501,-89.078,-4.6274,1344.4
-127.59,178.6,-66.812,39.085,55.604,-298.68,-51.491,1338.8
-16.636,178.33,18.325,39.085,-81.611,-38.724,-77.678,1286.4
-14.649,178.06,-30.312,78.169,-84.594,-171.51,-53.486,1072.4
-25.775,177.77,54.348,0,-27.06,246.39,-8.6629,1230.6
16.435,177.48,-21.059,39.085,15.987,64.427,45.559,1424.8
45.472,177.19,54.516,78.169,153.65,146.95,142.2,660.82
23.54,176.88,-11.975,-0,-75.048,-39.917,-22.227,1239.6
-111.77,176.57,33.676,-117.25,-118.09,-44.126,6.957,1429.9
8.7575,176.25,26.376,-39.085,-109.57,-227.6,-25.932,1322.8
-38.495,175.93,-4.7824,117.25,33.926,269.59,18.253,1240.8
-89.189,175.59,58.231,78.169,18.12,292.47,-18.817,1216.2
-40.617,175.26,12.345,39.085,-72.577,279.22,-0.48035,1242.7
37.421,174.91,17.424,-117.25,9.6052,46.882,-86.967,1218.1
-25.121,174.56,50.505,-78.169,88.899,-231.31,38.062,1460.9
147,174.2,-26.335,39.085,97.282,-124.29,11.187,1208.4
-54.688,173.83,-63.284,117.25,-76.318,28.983,-61.144,1281
-53.577,173.46,-46.202,-39.085,-9.7609,-60.69,-4.2967,1277.9
-120.94,173.08,-37.494,-117.25,-59.965,-135.69,11.914,1431.8
29.941,172.69,-64.625,117.25,37.995,-22.674,118.75,1356.5
-130.81,172.29,-33.743,-156.34,133.04,258.06,48.105,1375.4
-66.394,171.89,-2.6577,-156.34,-53.904,-80.847,27.353,1198.5
-224.33,171.49,-45.506,39.085,-119.35,182.4,-6.9457,1190.8
-103.44,171.07,-61.687,39.085,4.0493,-111.59,-15.276,1256.3
-16.181,170.65,-51.019,-78.169,-155.38,-260.03,19.633,1329.4
-52.17,170.22,-4.348,78.169,-242.22,140.6,-44.522,1129.6
-54.378,169.79,2.254,156.34,-20.175,28.756,22.401,1200.1
153.34,169.35,-1.7334,117.25,33.736,-154.16,86.833,1108.8
8.9051,168.9,-16.858,-78.169,5.9081,300.56,-43.358,1139.7
-1.9027,168.44,-43.623,-117.25,-56.194,-184.16,-30.353,1305.9
-88.81,167.98,26.387,39.085,47.448,46.654,-13.539,1079.6
-26.298,167.52,66.288,0,-46.212,-85.352,25.465,1263.2
77.017,167.04,58.314,117.25,9.7835,82.36,24.386,1317.2
-8.2984,166.56,-6.5966,-39.085,-102.8,-111.89,-87.347,1196.7
-23.075,166.07,68.74,-39.085,145.09,-233.63,14.219,1044.8
16.686,165.58,13.348,78.169,-83.492,220.14,-58.67,1211.1
-158.29,165.08,-4.139,78.169,-32.974,-82.176,-49.709,1248.5
134.61,164.57,-2.004,-78.169,56.916,-278.81,59.653,958.14
-15.191,164.06,-3.6773,39.085,20.388,-45.854,-59.638,1324.7
-62.895,163.54,-42.154,-117.25,-71.153,147.81,41.494,1273.9
16.797,163.01,0.76428,-0,41.848,-198,-64.206,1363.5
135.69,162.48,6.5573,78.169,78.731,219.44,39.491,1264.9
53.041,161.94,11.766,-39.085,99.646,-244.01,23.673,1233.9
5.8042,161.39,56.484,-78.169,10.196,-20.885,43.134,1386.7
-184.6,160.84,62.177,78.169,49.849,-248.18,-34.195,925.42
127.38,160.28,-58.681,78.169,-47.239,-121.86,-11.458,1115.1
-19.019,159.71,-57.251,-39.085,78.988,-57.545,29.674,1321
9.6033,159.14,9.965,39.085,21.645,-123.46,48.67,1388
-10.258,158.56,66.143,-39.085,-19.049,282.37,79.316,1072
-40.388,157.98,29.772,39.085,-31.66,101.28,-49.289,1243.1
96.634,157.39,10.571,39.085,-7.3438,28.53,-50.644,1241.7
-55.328,156.79,-17.344,117.25,-16.831,127.85,2.3708,1252.5
-163.9,156.19,21.623,-78.169,-177.79,-49.952,-91.272,1074.5
19.87,155.58,41.115,39.085,-82.086,228.89,61.751,1055.3
-1.6369,154.97,-13.123,-117.25,-30.001,21.243,34.421,1313.9
97.231,154.35,47.033,78.169,148.67,-267.07,98.643,1367
93.795,153.72,28.67,117.25,99.596,70.076,9.3498,1444.3
14.138,153.09,-52.781,-117.25,33.37,35.404,108.44,1546.9
-45.094,152.45,9.605,-39.085,-94.954,223.87,-7.6559,1195.2
171.99,151.8,20.579,39.085,103.24,211.9,40.973,1526.6
139.43,151.15,-68.462,78.169,64.084,-15.776,39.779,1184.3
5.3702,150.49,55.024,39.085,103.27,163.47,26.033,1249.8
93.89,149.83,26.676,-78.169,41.136,-266.32,31.005,1278.4
-90.531,149.16,55.205,-156.34,-27.309,-192.21,-125.8,1156
-172.14,148.49,-41.594,78.169,4.9431,-145.53,27.24,1098.9
-43.018,147.81,-8.0596,156.34,10.505,-155.89,36.924,1405.3
72.858,147.12,-57.472,0,-49.816,191,61.903,1304.2
-88.883,146.43,48.498,-78.169,-23.246,126.08,-51.578,1061.5
64.335,145.73,-37.014,78.169,26.067,-38.32,79.156,1151.4
8.9297,145.02,48.056,39.085,30.351,-172.5,10.262,1271.7
4.2901,144.32,21.083,-39.085,-14.092,284.4,-30.605,1244
-16.059,143.6,-11.582,78.169,12.431,189.83,-42.536,1129.1
-89.981,142.88,-44.776,-0,-14.172,146.7,-50.514,1047.6
-109.43,142.15,63.889,-156.34,15.87,-45.117,-62.199,1441.1
46.882,141.42,41.884,-117.25,42.88,-220.52,53.386,1177
94.698,140.68,45.701,-78.169,-74.173,-274.68,-27.952,1291.6
67.71,139.94,-42.567,-156.34,-41.532,21.476,18.408,1340.6
-92.801,139.19,2.0986,-78.169,-29.743,-120.8,14.042,1175.6
136.11,138.44,44.381,-156.34,-15.469,-177.9,67.921,848.77
135.82,137.68,13.877,-39.085,61.559,151.21,45.166,1178.4
-106.04,136.91,-23.668,117.25,-95.122,44.343,-33.127,1147.4
-28.144,136.14,1.2902,39.085,57.666,48.731,-20.209,1297.9
34.851,135.36,64.514,-156.34,35.578,68.586,-8.8286,1149.2
-10.765,134.58,47.607,117.25,121.45,-278.22,29.711,1110.9
12.858,133.79,-5.0181,78.169,79.454,-47.231,-20.196,1440.8
-86.88,133,-8.7298,39.085,-51.196,-292.43,-70.024,1391.3
3.0128,132.21,44.591,-117.25,22.479,34.02,20.04,1217.3
39.902,131.4,24.549,0,-178.66,202.4,-53.387,1061.6
-18.661,130.6,32.646,-0,-74.263,-229.82,-5.2289,1137.3
100.4,129.78,34.48,-117.25,8.4608,-65.317,41.343,1412.6
59.885,128.96,-62.015,117.25,-44.606,-267.54,47.25,1441.9
5.0888,128.14,-5.4192,0,-65.452,45.34,11.82,1241.7
-78.148,127.31,41.146,-39.085,-34.791,170.15,-37.243,1098
-90.545,126.48,28.609,117.25,-103.34,-241.93,-23.965,1166.2
7.5572,125.64,52.74,117.25,37.004,-243.88,54.366,1239.6
1.6005,124.8,41.66,-39.085,-107.79,295.31,48.502,1345.9
-14.12,123.95,26.981,117.25,-125.47,-128.36,-8.8689,1354.6
-113.21,123.1,-10.935,-117.25,-32.006,39.006,-114.67,1122.7
-47.611,122.24,-21.02,78.169,-21.736,-8.2482,-121.94,1199.2
16.697,121.38,-47.283,-39.085,72.507,82.957,107.82,1657.4
91.943,120.51,-0.83099,-78.169,-28.15,-271.57,-21.878,1419.9
135.88,119.64,61.033,-39.085,233.22,167.82,65.127,1056.4
46.879,118.76,23.13,39.085,191.81,62.361,42.922,1544.3
16.761,117.88,25.954,0,-27.178,-35.043,41.872,1398.1
